Município,UF,SoloId,Cultura,Ciclo,cad,2/1/2019
Uruguaiana,RS,3,Milho,Grupo I,76.8,66.26
Uruguaiana,RS,1,Milho,Grupo II,43.2,
Uruguaiana,RS,2,Milho,Grupo II,60.0,
Uruguaiana,RS,3,Milho,Grupo II,76.8,66.75
Uruguaiana,RS,1,Milho,Grupo III,43.2,
Uruguaiana,RS,2,Milho,Grupo III,60.0,76.55
Uruguaiana,RS,3,Milho,Grupo III,76.8,74.79
Arroio Grande,RS,1,Milho,Grupo I,43.2,66.94
Arroio Grande,RS,2,Milho,Grupo I,60.0,62.27
Arroio Grande,RS,3,Milho,Grupo I,76.8,57.15
Arroio Grande,RS,1,Milho,Grupo II,43.2,69.02
Arroio Grande,RS,2,Milho,Grupo II,60.0,64.82
Arroio Grande,RS,3,Milho,Grupo II,76.8,60.12
Arroio Grande,RS,1,Milho,Grupo III,43.2,77.74
Arroio Grande,RS,2,Milho,Grupo III,60.0,74.32
Arroio Grande,RS,3,Milho,Grupo III,76.8,70.34
Frederico Westphalen,RS,1,Milho,Grupo I,43.2,
Frederico Westphalen,RS,2,Milho,Grupo I,60.0,15.31
Frederico Westphalen,RS,3,Milho,Grupo I,76.8,11.84
Frederico Westphalen,RS,1,Milho,Grupo II,43.2,
Frederico Westphalen,RS,2,Milho,Grupo II,60.0,15.67
Frederico Westphalen,RS,3,Milho,Grupo II,76.8,12.12
Frederico Westphalen,RS,1,Milho,Grupo III,43.2,
Frederico Westphalen,RS,2,Milho,Grupo III,60.0,20.4
Frederico Westphalen,RS,3,Milho,Grupo III,76.8,16.1
Erechim,RS,1,Milho,Grupo I,43.2,14.18
Erechim,RS,2,Milho,Grupo I,60.0,8.93
Erechim,RS,3,Milho,Grupo I,76.8,5.65
Erechim,RS,1,Milho,Grupo II,43.2,13.27
Erechim,RS,2,Milho,Grupo II,60.0,8.59
Erechim,RS,3,Milho,Grupo II,76.8,5.63
Erechim,RS,1,Milho,Grupo III,43.2,15.48
Erechim,RS,2,Milho,Grupo III,60.0,10.41
Erechim,RS,3,Milho,Grupo III,76.8,7.13
Erval Seco,RS,1,Milho,Grupo I,43.2,
Erval Seco,RS,2,Milho,Grupo I,60.0,15.31
Erval Seco,RS,3,Milho,Grupo I,76.8,11.84
Erval Seco,RS,1,Milho,Grupo II,43.2,
Erval Seco,RS,2,Milho,Grupo II,60.0,15.67
Erval Seco,RS,3,Milho,Grupo II,76.8,12.12
Erval Seco,RS,1,Milho,Grupo III,43.2,
Erval Seco,RS,2,Milho,Grupo III,60.0,20.4
Erval Seco,RS,3,Milho,Grupo III,76.8,16.1
Estância Velha,RS,1,Milho,Grupo I,43.2,
Estância Velha,RS,2,Milho,Grupo I,60.0,49.42
Estância Velha,RS,3,Milho,Grupo I,76.8,45.84
Estância Velha,RS,1,Milho,Grupo II,43.2,
Estância Velha,RS,2,Milho,Grupo II,60.0,47.57
Estância Velha,RS,3,Milho,Grupo II,76.8,43.71
Estância Velha,RS,1,Milho,Grupo III,43.2,
Estância Velha,RS,2,Milho,Grupo III,60.0,54.86
Estância Velha,RS,3,Milho,Grupo III,76.8,50.56
Guaíba,RS,1,Milho,Grupo I,43.2,
Guaíba,RS,2,Milho,Grupo I,60.0,
Guaíba,RS,3,Milho,Grupo I,76.8,48.25
Guaíba,RS,1,Milho,Grupo II,43.2,
Guaíba,RS,2,Milho,Grupo II,60.0,
Guaíba,RS,3,Milho,Grupo II,76.8,47.69
Guaíba,RS,1,Milho,Grupo III,43.2,
Guaíba,RS,2,Milho,Grupo III,60.0,
Guaíba,RS,3,Milho,Grupo III,76.8,54.89
Muçum,RS,1,Milho,Grupo I,43.2,
Muçum,RS,2,Milho,Grupo I,60.0,29.65
Muçum,RS,3,Milho,Grupo I,76.8,26.63
Muçum,RS,1,Milho,Grupo II,43.2,
Muçum,RS,2,Milho,Grupo II,60.0,26.7
Muçum,RS,3,Milho,Grupo II,76.8,23.5
Muçum,RS,1,Milho,Grupo III,43.2,36.56
Muçum,RS,2,Milho,Grupo III,60.0,30.89
Muçum,RS,3,Milho,Grupo III,76.8,27.04
Quaraí,RS,1,Milho,Grupo I,43.2,
Quaraí,RS,2,Milho,Grupo I,60.0,
Quaraí,RS,3,Milho,Grupo I,76.8,69.44
Quaraí,RS,1,Milho,Grupo II,43.2,
Quaraí,RS,2,Milho,Grupo II,60.0,
Quaraí,RS,3,Milho,Grupo II,76.8,70.74
Quaraí,RS,1,Milho,Grupo III,43.2,
Quaraí,RS,2,Milho,Grupo III,60.0,80.64
Quaraí,RS,3,Milho,Grupo III,76.8,78.87
Ivoti,RS,1,Milho,Grupo I,43.2,
Ivoti,RS,2,Milho,Grupo I,60.0,49.42
Ivoti,RS,3,Milho,Grupo I,76.8,45.84
Ivoti,RS,1,Milho,Grupo II,43.2,
Ivoti,RS,2,Milho,Grupo II,60.0,47.57
Ivoti,RS,3,Milho,Grupo II,76.8,43.71
Ivoti,RS,1,Milho,Grupo III,43.2,
Ivoti,RS,2,Milho,Grupo III,60.0,54.86
Ivoti,RS,3,Milho,Grupo III,76.8,50.56
Mariano Moro,RS,1,Milho,Grupo I,43.2,14.18
Mariano Moro,RS,2,Milho,Grupo I,60.0,8.93
Mariano Moro,RS,3,Milho,Grupo I,76.8,5.65
Mariano Moro,RS,1,Milho,Grupo II,43.2,13.27
Mariano Moro,RS,2,Milho,Grupo II,60.0,8.59
Mariano Moro,RS,3,Milho,Grupo II,76.8,5.63
Mariano Moro,RS,1,Milho,Grupo III,43.2,15.48
Mariano Moro,RS,2,Milho,Grupo III,60.0,10.41
Mariano Moro,RS,3,Milho,Grupo III,76.8,7.13
Santa Vitória Do Palmar,RS,1,Milho,Grupo I,43.2,75.67
Santa Vitória Do Palmar,RS,2,Milho,Grupo I,60.0,72.21
Santa Vitória Do Palmar,RS,3,Milho,Grupo I,76.8,68.56
Santa Vitória Do Palmar,RS,1,Milho,Grupo II,43.2,76.39
Santa Vitória Do Palmar,RS,2,Milho,Grupo II,60.0,73.4
Santa Vitória Do Palmar,RS,3,Milho,Grupo II,76.8,70.12
Santa Vitória Do Palmar,RS,1,Milho,Grupo III,43.2,83.6
Santa Vitória Do Palmar,RS,2,Milho,Grupo III,60.0,81.39
Santa Vitória Do Palmar,RS,3,Milho,Grupo III,76.8,78.85
São Francisco De Paula,RS,1,Milho,Grupo I,43.2,23.32
São Francisco De Paula,RS,2,Milho,Grupo I,60.0,18.43
São Francisco De Paula,RS,3,Milho,Grupo I,76.8,15.38
São Francisco De Paula,RS,1,Milho,Grupo II,43.2,22.63
São Francisco De Paula,RS,2,Milho,Grupo II,60.0,17.73
São Francisco De Paula,RS,3,Milho,Grupo II,76.8,14.63
São Francisco De Paula,RS,1,Milho,Grupo III,43.2,27.13
São Francisco De Paula,RS,2,Milho,Grupo III,60.0,21.41
São Francisco De Paula,RS,3,Milho,Grupo III,76.8,17.72
São Jerônimo,RS,1,Milho,Grupo I,43.2,
São Jerônimo,RS,2,Milho,Grupo I,60.0,
São Jerônimo,RS,3,Milho,Grupo I,76.8,56.35
São Jerônimo,RS,1,Milho,Grupo II,43.2,
São Jerônimo,RS,2,Milho,Grupo II,60.0,
São Jerônimo,RS,3,Milho,Grupo II,76.8,54.4
São Jerônimo,RS,1,Milho,Grupo III,43.2,
São Jerônimo,RS,2,Milho,Grupo III,60.0,
São Jerônimo,RS,3,Milho,Grupo III,76.8,60.93
São Martinho,RS,1,Milho,Grupo I,43.2,
São Martinho,RS,2,Milho,Grupo I,60.0,
São Martinho,RS,3,Milho,Grupo I,76.8,50.03
São Martinho,RS,1,Milho,Grupo II,43.2,
São Martinho,RS,2,Milho,Grupo II,60.0,
São Martinho,RS,3,Milho,Grupo II,76.8,46.28
São Martinho,RS,1,Milho,Grupo III,43.2,
São Martinho,RS,2,Milho,Grupo III,60.0,57.39
São Martinho,RS,3,Milho,Grupo III,76.8,52.57
Sarandi,RS,1,Milho,Grupo I,43.2,
Sarandi,RS,2,Milho,Grupo I,60.0,34.7
Sarandi,RS,3,Milho,Grupo I,76.8,30.67
Sarandi,RS,1,Milho,Grupo II,43.2,
Sarandi,RS,2,Milho,Grupo II,60.0,31.84
Sarandi,RS,3,Milho,Grupo II,76.8,27.72
Sarandi,RS,1,Milho,Grupo III,43.2,43.87
Sarandi,RS,2,Milho,Grupo III,60.0,37.43
Sarandi,RS,3,Milho,Grupo III,76.8,32.76
Campo Novo,RS,1,Milho,Grupo I,43.2,
Campo Novo,RS,2,Milho,Grupo I,60.0,
Campo Novo,RS,3,Milho,Grupo I,76.8,50.03
Campo Novo,RS,1,Milho,Grupo II,43.2,
Campo Novo,RS,2,Milho,Grupo II,60.0,
Campo Novo,RS,3,Milho,Grupo II,76.8,46.28
Campo Novo,RS,1,Milho,Grupo III,43.2,
Campo Novo,RS,2,Milho,Grupo III,60.0,57.39
Campo Novo,RS,3,Milho,Grupo III,76.8,52.57
Restinga Seca,RS,1,Milho,Grupo I,43.2,
Restinga Seca,RS,2,Milho,Grupo I,60.0,54.63
Restinga Seca,RS,3,Milho,Grupo I,76.8,49.37
Restinga Seca,RS,1,Milho,Grupo II,43.2,
Restinga Seca,RS,2,Milho,Grupo II,60.0,50.59
Restinga Seca,RS,3,Milho,Grupo II,76.8,45.21
Restinga Seca,RS,1,Milho,Grupo III,43.2,61.7
Restinga Seca,RS,2,Milho,Grupo III,60.0,54.82
Restinga Seca,RS,3,Milho,Grupo III,76.8,49.11
Venâncio Aires,RS,1,Milho,Grupo I,43.2,
Venâncio Aires,RS,2,Milho,Grupo I,60.0,58.64
Venâncio Aires,RS,3,Milho,Grupo I,76.8,55.45
Venâncio Aires,RS,1,Milho,Grupo II,43.2,
Venâncio Aires,RS,2,Milho,Grupo II,60.0,54.71
Venâncio Aires,RS,3,Milho,Grupo II,76.8,51.55
Venâncio Aires,RS,1,Milho,Grupo III,43.2,63.76
Venâncio Aires,RS,2,Milho,Grupo III,60.0,59.12
Venâncio Aires,RS,3,Milho,Grupo III,76.8,55.71
Giruá,RS,1,Milho,Grupo I,43.2,
Giruá,RS,2,Milho,Grupo I,60.0,32.73
Giruá,RS,3,Milho,Grupo I,76.8,28.62
Giruá,RS,1,Milho,Grupo II,43.2,
Giruá,RS,2,Milho,Grupo II,60.0,
Giruá,RS,3,Milho,Grupo II,76.8,29.09
Giruá,RS,1,Milho,Grupo III,43.2,50.3
Giruá,RS,2,Milho,Grupo III,60.0,43.18
Giruá,RS,3,Milho,Grupo III,76.8,38.21
Rio Pardo,RS,1,Milho,Grupo I,43.2,
Rio Pardo,RS,2,Milho,Grupo I,60.0,
Rio Pardo,RS,3,Milho,Grupo I,76.8,55.45
Rio Pardo,RS,1,Milho,Grupo II,43.2,
Rio Pardo,RS,2,Milho,Grupo II,60.0,
Rio Pardo,RS,3,Milho,Grupo II,76.8,51.55
Rio Pardo,RS,1,Milho,Grupo III,43.2,
Rio Pardo,RS,2,Milho,Grupo III,60.0,59.12
Rio Pardo,RS,3,Milho,Grupo III,76.8,55.71
Roque Gonzales,RS,1,Milho,Grupo I,43.2,
Roque Gonzales,RS,2,Milho,Grupo I,60.0,45.13
Roque Gonzales,RS,3,Milho,Grupo I,76.8,41.53
Roque Gonzales,RS,1,Milho,Grupo II,43.2,
Roque Gonzales,RS,2,Milho,Grupo II,60.0,
Roque Gonzales,RS,3,Milho,Grupo II,76.8,38.48
Roque Gonzales,RS,1,Milho,Grupo III,43.2,55.47
Roque Gonzales,RS,2,Milho,Grupo III,60.0,49.57
Roque Gonzales,RS,3,Milho,Grupo III,76.8,45.26
Rolante,RS,1,Milho,Grupo I,43.2,
Rolante,RS,2,Milho,Grupo I,60.0,18.43
Rolante,RS,3,Milho,Grupo I,76.8,15.38
Rolante,RS,1,Milho,Grupo II,43.2,
Rolante,RS,2,Milho,Grupo II,60.0,17.73
Rolante,RS,3,Milho,Grupo II,76.8,14.63
Rolante,RS,1,Milho,Grupo III,43.2,
Rolante,RS,2,Milho,Grupo III,60.0,21.41
Rolante,RS,3,Milho,Grupo III,76.8,17.72
Três Passos,RS,1,Milho,Grupo I,43.2,
Três Passos,RS,2,Milho,Grupo I,60.0,
Três Passos,RS,3,Milho,Grupo I,76.8,50.03
Três Passos,RS,1,Milho,Grupo II,43.2,
Três Passos,RS,2,Milho,Grupo II,60.0,
Três Passos,RS,3,Milho,Grupo II,76.8,46.28
Três Passos,RS,1,Milho,Grupo III,43.2,
Três Passos,RS,2,Milho,Grupo III,60.0,57.39
Três Passos,RS,3,Milho,Grupo III,76.8,52.57
Arroio Do Meio,RS,1,Milho,Grupo I,43.2,
Arroio Do Meio,RS,2,Milho,Grupo I,60.0,44.86
Arroio Do Meio,RS,3,Milho,Grupo I,76.8,42.4
Arroio Do Meio,RS,1,Milho,Grupo II,43.2,
Arroio Do Meio,RS,2,Milho,Grupo II,60.0,41.93
Arroio Do Meio,RS,3,Milho,Grupo II,76.8,39.85
Arroio Do Meio,RS,1,Milho,Grupo III,43.2,51.6
Arroio Do Meio,RS,2,Milho,Grupo III,60.0,48.14
Arroio Do Meio,RS,3,Milho,Grupo III,76.8,46.19
Cruz Alta,RS,1,Milho,Grupo I,43.2,
Cruz Alta,RS,2,Milho,Grupo I,60.0,49.79
Cruz Alta,RS,3,Milho,Grupo I,76.8,45.38
Cruz Alta,RS,1,Milho,Grupo II,43.2,
Cruz Alta,RS,2,Milho,Grupo II,60.0,45.59
Cruz Alta,RS,3,Milho,Grupo II,76.8,40.9
Cruz Alta,RS,1,Milho,Grupo III,43.2,57.63
Cruz Alta,RS,2,Milho,Grupo III,60.0,50.58
Cruz Alta,RS,3,Milho,Grupo III,76.8,45.51
Teutônia,RS,1,Milho,Grupo I,43.2,
Teutônia,RS,2,Milho,Grupo I,60.0,44.86
Teutônia,RS,3,Milho,Grupo I,76.8,42.4
Teutônia,RS,1,Milho,Grupo II,43.2,
Teutônia,RS,2,Milho,Grupo II,60.0,41.93
Teutônia,RS,3,Milho,Grupo II,76.8,39.85
Teutônia,RS,1,Milho,Grupo III,43.2,
Teutônia,RS,2,Milho,Grupo III,60.0,48.14
Teutônia,RS,3,Milho,Grupo III,76.8,46.19
Capão Da Canoa,RS,1,Milho,Grupo I,43.2,
Capão Da Canoa,RS,2,Milho,Grupo I,60.0,26.97
Capão Da Canoa,RS,3,Milho,Grupo I,76.8,22.81
Capão Da Canoa,RS,1,Milho,Grupo II,43.2,33.2
Capão Da Canoa,RS,2,Milho,Grupo II,60.0,26.75
Capão Da Canoa,RS,3,Milho,Grupo II,76.8,22.44
Capão Da Canoa,RS,1,Milho,Grupo III,43.2,
Capão Da Canoa,RS,2,Milho,Grupo III,60.0,31.09
Capão Da Canoa,RS,3,Milho,Grupo III,76.8,26.22
Bom Princípio,RS,1,Milho,Grupo I,43.2,
Bom Princípio,RS,2,Milho,Grupo I,60.0,22.56
Bom Princípio,RS,3,Milho,Grupo I,76.8,19.06
Bom Princípio,RS,1,Milho,Grupo II,43.2,
Bom Princípio,RS,2,Milho,Grupo II,60.0,21.98
Bom Princípio,RS,3,Milho,Grupo II,76.8,18.39
Bom Princípio,RS,1,Milho,Grupo III,43.2,33.29
Bom Princípio,RS,2,Milho,Grupo III,60.0,26.88
Bom Princípio,RS,3,Milho,Grupo III,76.8,22.59
Capão Do Leão,RS,1,Milho,Grupo I,43.2,
Capão Do Leão,RS,2,Milho,Grupo I,60.0,73.51
Capão Do Leão,RS,3,Milho,Grupo I,76.8,69.6
Capão Do Leão,RS,1,Milho,Grupo II,43.2,78.21
Capão Do Leão,RS,2,Milho,Grupo II,60.0,75.12
Capão Do Leão,RS,3,Milho,Grupo II,76.8,71.55
Capão Do Leão,RS,1,Milho,Grupo III,43.2,84.51
Capão Do Leão,RS,2,Milho,Grupo III,60.0,82.26
Capão Do Leão,RS,3,Milho,Grupo III,76.8,79.45
Cotiporã,RS,1,Milho,Grupo I,43.2,
Cotiporã,RS,2,Milho,Grupo I,60.0,38.76
Cotiporã,RS,3,Milho,Grupo I,76.8,34.33
Cotiporã,RS,1,Milho,Grupo II,43.2,
Cotiporã,RS,2,Milho,Grupo II,60.0,37.47
Cotiporã,RS,3,Milho,Grupo II,76.8,32.45
Cotiporã,RS,1,Milho,Grupo III,43.2,50.63
Cotiporã,RS,2,Milho,Grupo III,60.0,43.22
Cotiporã,RS,3,Milho,Grupo III,76.8,37.7
Fortaleza Dos Valos,RS,1,Milho,Grupo I,43.2,
Fortaleza Dos Valos,RS,2,Milho,Grupo I,60.0,51.08
Fortaleza Dos Valos,RS,3,Milho,Grupo I,76.8,47.56
Fortaleza Dos Valos,RS,1,Milho,Grupo II,43.2,
Fortaleza Dos Valos,RS,2,Milho,Grupo II,60.0,45.86
Fortaleza Dos Valos,RS,3,Milho,Grupo II,76.8,42.07
Fortaleza Dos Valos,RS,1,Milho,Grupo III,43.2,54.88
Fortaleza Dos Valos,RS,2,Milho,Grupo III,60.0,49.77
Fortaleza Dos Valos,RS,3,Milho,Grupo III,76.8,45.38
Jóia,RS,1,Milho,Grupo I,43.2,
Jóia,RS,2,Milho,Grupo I,60.0,49.43
Jóia,RS,3,Milho,Grupo I,76.8,45.99
Jóia,RS,1,Milho,Grupo II,43.2,
Jóia,RS,2,Milho,Grupo II,60.0,44.83
Jóia,RS,3,Milho,Grupo II,76.8,41.13
Jóia,RS,1,Milho,Grupo III,43.2,56.52
Jóia,RS,2,Milho,Grupo III,60.0,49.49
Jóia,RS,3,Milho,Grupo III,76.8,45.3
Palmares Do Sul,RS,1,Milho,Grupo I,43.2,
Palmares Do Sul,RS,2,Milho,Grupo I,60.0,
Palmares Do Sul,RS,3,Milho,Grupo I,76.8,22.81
Palmares Do Sul,RS,1,Milho,Grupo II,43.2,
Palmares Do Sul,RS,2,Milho,Grupo II,60.0,
Palmares Do Sul,RS,3,Milho,Grupo II,76.8,22.44
Palmares Do Sul,RS,1,Milho,Grupo III,43.2,
Palmares Do Sul,RS,2,Milho,Grupo III,60.0,31.09
Palmares Do Sul,RS,3,Milho,Grupo III,76.8,26.22
Parobé,RS,1,Milho,Grupo I,43.2,
Parobé,RS,2,Milho,Grupo I,60.0,49.42
Parobé,RS,3,Milho,Grupo I,76.8,45.84
Parobé,RS,1,Milho,Grupo II,43.2,
Parobé,RS,2,Milho,Grupo II,60.0,47.57
Parobé,RS,3,Milho,Grupo II,76.8,43.71
Parobé,RS,1,Milho,Grupo III,43.2,
Parobé,RS,2,Milho,Grupo III,60.0,54.86
Parobé,RS,3,Milho,Grupo III,76.8,50.56
Salto Do Jacuí,RS,1,Milho,Grupo I,43.2,
Salto Do Jacuí,RS,2,Milho,Grupo I,60.0,41.03
Salto Do Jacuí,RS,3,Milho,Grupo I,76.8,37.29
Salto Do Jacuí,RS,1,Milho,Grupo II,43.2,
Salto Do Jacuí,RS,2,Milho,Grupo II,60.0,37.04
Salto Do Jacuí,RS,3,Milho,Grupo II,76.8,33.19
Salto Do Jacuí,RS,1,Milho,Grupo III,43.2,47.29
Salto Do Jacuí,RS,2,Milho,Grupo III,60.0,41.67
Salto Do Jacuí,RS,3,Milho,Grupo III,76.8,37.34
Tavares,RS,1,Milho,Grupo I,43.2,
Tavares,RS,2,Milho,Grupo I,60.0,84.15
Tavares,RS,3,Milho,Grupo I,76.8,81.62
Tavares,RS,1,Milho,Grupo II,43.2,
Tavares,RS,2,Milho,Grupo II,60.0,86.27
Tavares,RS,3,Milho,Grupo II,76.8,84.13
Tavares,RS,1,Milho,Grupo III,43.2,
Tavares,RS,2,Milho,Grupo III,60.0,91.97
Tavares,RS,3,Milho,Grupo III,76.8,90.6
Charqueadas,RS,1,Milho,Grupo I,43.2,
Charqueadas,RS,2,Milho,Grupo I,60.0,
Charqueadas,RS,3,Milho,Grupo I,76.8,53.92
Charqueadas,RS,1,Milho,Grupo II,43.2,
Charqueadas,RS,2,Milho,Grupo II,60.0,
Charqueadas,RS,3,Milho,Grupo II,76.8,51.99
Charqueadas,RS,1,Milho,Grupo III,43.2,
Charqueadas,RS,2,Milho,Grupo III,60.0,
Charqueadas,RS,3,Milho,Grupo III,76.8,58.93
Silveira Martins,RS,1,Milho,Grupo I,43.2,
Silveira Martins,RS,2,Milho,Grupo I,60.0,54.63
Silveira Martins,RS,3,Milho,Grupo I,76.8,49.37
Silveira Martins,RS,1,Milho,Grupo II,43.2,
Silveira Martins,RS,2,Milho,Grupo II,60.0,50.59
Silveira Martins,RS,3,Milho,Grupo II,76.8,45.21
Silveira Martins,RS,1,Milho,Grupo III,43.2,61.7
Silveira Martins,RS,2,Milho,Grupo III,60.0,54.82
Silveira Martins,RS,3,Milho,Grupo III,76.8,49.11
Alto Alegre,RS,1,Milho,Grupo I,43.2,
Alto Alegre,RS,2,Milho,Grupo I,60.0,41.03
Alto Alegre,RS,3,Milho,Grupo I,76.8,37.29
Alto Alegre,RS,1,Milho,Grupo II,43.2,
Alto Alegre,RS,2,Milho,Grupo II,60.0,37.04
Alto Alegre,RS,3,Milho,Grupo II,76.8,33.19
Alto Alegre,RS,1,Milho,Grupo III,43.2,47.29
Alto Alegre,RS,2,Milho,Grupo III,60.0,41.67
Alto Alegre,RS,3,Milho,Grupo III,76.8,37.34
Nova Hartz,RS,1,Milho,Grupo I,43.2,
Nova Hartz,RS,2,Milho,Grupo I,60.0,49.42
Nova Hartz,RS,3,Milho,Grupo I,76.8,45.84
Nova Hartz,RS,1,Milho,Grupo II,43.2,
Nova Hartz,RS,2,Milho,Grupo II,60.0,47.57
Nova Hartz,RS,3,Milho,Grupo II,76.8,43.71
Nova Hartz,RS,1,Milho,Grupo III,43.2,
Nova Hartz,RS,2,Milho,Grupo III,60.0,54.86
Nova Hartz,RS,3,Milho,Grupo III,76.8,50.56
Ipê,RS,1,Milho,Grupo I,43.2,26.62
Ipê,RS,2,Milho,Grupo I,60.0,21.46
Ipê,RS,3,Milho,Grupo I,76.8,18.28
Ipê,RS,1,Milho,Grupo II,43.2,25.53
Ipê,RS,2,Milho,Grupo II,60.0,20.38
Ipê,RS,3,Milho,Grupo II,76.8,17.14
Ipê,RS,1,Milho,Grupo III,43.2,30.31
Ipê,RS,2,Milho,Grupo III,60.0,24.34
Ipê,RS,3,Milho,Grupo III,76.8,20.49
Ibarama,RS,1,Milho,Grupo I,43.2,
Ibarama,RS,2,Milho,Grupo I,60.0,41.03
Ibarama,RS,3,Milho,Grupo I,76.8,37.29
Ibarama,RS,1,Milho,Grupo II,43.2,
Ibarama,RS,2,Milho,Grupo II,60.0,37.04
Ibarama,RS,3,Milho,Grupo II,76.8,33.19
Ibarama,RS,1,Milho,Grupo III,43.2,47.29
Ibarama,RS,2,Milho,Grupo III,60.0,41.67
Ibarama,RS,3,Milho,Grupo III,76.8,37.34
Ibirapuitã,RS,1,Milho,Grupo I,43.2,48.97
Ibirapuitã,RS,2,Milho,Grupo I,60.0,42.51
Ibirapuitã,RS,3,Milho,Grupo I,76.8,37.76
Ibirapuitã,RS,1,Milho,Grupo II,43.2,
Ibirapuitã,RS,2,Milho,Grupo II,60.0,39.35
Ibirapuitã,RS,3,Milho,Grupo II,76.8,34.55
Ibirapuitã,RS,1,Milho,Grupo III,43.2,52.15
Ibirapuitã,RS,2,Milho,Grupo III,60.0,45.18
Ibirapuitã,RS,3,Milho,Grupo III,76.8,39.95
Pantano Grande,RS,1,Milho,Grupo I,43.2,
Pantano Grande,RS,2,Milho,Grupo I,60.0,
Pantano Grande,RS,3,Milho,Grupo I,76.8,70.21
Pantano Grande,RS,1,Milho,Grupo II,43.2,
Pantano Grande,RS,2,Milho,Grupo II,60.0,
Pantano Grande,RS,3,Milho,Grupo II,76.8,68.75
Pantano Grande,RS,1,Milho,Grupo III,43.2,
Pantano Grande,RS,2,Milho,Grupo III,60.0,76.02
Pantano Grande,RS,3,Milho,Grupo III,76.8,73.98
Terra De Areia,RS,1,Milho,Grupo I,43.2,
Terra De Areia,RS,2,Milho,Grupo I,60.0,26.97
Terra De Areia,RS,3,Milho,Grupo I,76.8,22.81
Terra De Areia,RS,1,Milho,Grupo II,43.2,33.2
Terra De Areia,RS,2,Milho,Grupo II,60.0,26.75
Terra De Areia,RS,3,Milho,Grupo II,76.8,22.44
Terra De Areia,RS,1,Milho,Grupo III,43.2,38.24
Terra De Areia,RS,2,Milho,Grupo III,60.0,31.09
Terra De Areia,RS,3,Milho,Grupo III,76.8,26.22
Morro Redondo,RS,1,Milho,Grupo I,43.2,
Morro Redondo,RS,2,Milho,Grupo I,60.0,40.08
Morro Redondo,RS,3,Milho,Grupo I,76.8,35.42
Morro Redondo,RS,1,Milho,Grupo II,43.2,
Morro Redondo,RS,2,Milho,Grupo II,60.0,40.28
Morro Redondo,RS,3,Milho,Grupo II,76.8,35.56
Morro Redondo,RS,1,Milho,Grupo III,43.2,52.13
Morro Redondo,RS,2,Milho,Grupo III,60.0,45.62
Morro Redondo,RS,3,Milho,Grupo III,76.8,40.47
Cristal,RS,1,Milho,Grupo I,43.2,
Cristal,RS,2,Milho,Grupo I,60.0,
Cristal,RS,3,Milho,Grupo I,76.8,71.77
Cristal,RS,1,Milho,Grupo II,43.2,
Cristal,RS,2,Milho,Grupo II,60.0,73.44
Cristal,RS,3,Milho,Grupo II,76.8,71.09
Cristal,RS,1,Milho,Grupo III,43.2,
Cristal,RS,2,Milho,Grupo III,60.0,78.72
Cristal,RS,3,Milho,Grupo III,76.8,77.0
Três Cachoeiras,RS,1,Milho,Grupo I,43.2,34.26
Três Cachoeiras,RS,2,Milho,Grupo I,60.0,28.4
Três Cachoeiras,RS,3,Milho,Grupo I,76.8,24.21
Três Cachoeiras,RS,1,Milho,Grupo II,43.2,32.2
Três Cachoeiras,RS,2,Milho,Grupo II,60.0,26.56
Três Cachoeiras,RS,3,Milho,Grupo II,76.8,22.52
Três Cachoeiras,RS,1,Milho,Grupo III,43.2,36.02
Três Cachoeiras,RS,2,Milho,Grupo III,60.0,29.79
Três Cachoeiras,RS,3,Milho,Grupo III,76.8,25.33
Estação,RS,1,Milho,Grupo I,43.2,14.18
Estação,RS,2,Milho,Grupo I,60.0,8.93
Estação,RS,3,Milho,Grupo I,76.8,5.65
Estação,RS,1,Milho,Grupo II,43.2,13.27
Estação,RS,2,Milho,Grupo II,60.0,8.59
Estação,RS,3,Milho,Grupo II,76.8,5.63
Estação,RS,1,Milho,Grupo III,43.2,15.48
Estação,RS,2,Milho,Grupo III,60.0,10.41
Estação,RS,3,Milho,Grupo III,76.8,7.13
Ernestina,RS,1,Milho,Grupo I,43.2,42.51
Ernestina,RS,2,Milho,Grupo I,60.0,35.86
Ernestina,RS,3,Milho,Grupo I,76.8,30.98
Ernestina,RS,1,Milho,Grupo II,43.2,
Ernestina,RS,2,Milho,Grupo II,60.0,41.85
Ernestina,RS,3,Milho,Grupo II,76.8,36.52
Ernestina,RS,1,Milho,Grupo III,43.2,62.95
Ernestina,RS,2,Milho,Grupo III,60.0,56.24
Ernestina,RS,3,Milho,Grupo III,76.8,50.48
Barão,RS,1,Milho,Grupo I,43.2,
Barão,RS,2,Milho,Grupo I,60.0,38.76
Barão,RS,3,Milho,Grupo I,76.8,34.33
Barão,RS,1,Milho,Grupo II,43.2,
Barão,RS,2,Milho,Grupo II,60.0,37.47
Barão,RS,3,Milho,Grupo II,76.8,32.45
Barão,RS,1,Milho,Grupo III,43.2,50.63
Barão,RS,2,Milho,Grupo III,60.0,43.22
Barão,RS,3,Milho,Grupo III,76.8,37.7
Cerro Branco,RS,1,Milho,Grupo I,43.2,
Cerro Branco,RS,2,Milho,Grupo I,60.0,66.83
Cerro Branco,RS,3,Milho,Grupo I,76.8,63.86
Cerro Branco,RS,1,Milho,Grupo II,43.2,
Cerro Branco,RS,2,Milho,Grupo II,60.0,63.76
